Confidential Record,Property Tag 1,Tenant Tag 1,Property: Title,Agency 1,Main Tenant,Rent,Advert Date,Sale Date,Sale Price,Yield,Sale Method,Auction / EOI Date,Agency 2,Agent 1,Agent 2,Agent 3,Agent 4,Building Size,Land Size,LDC Places,Field Percent Complete,Source Link URL,Transaction History: Transaction History Name,Missing Fields List,
FALSE,"Medical, Pharmacy and Health",Gyms,"101/847 Stanely Street, Woolloongabba QLD 4102",Elders,Fitstop,"$63,414",7/02/2023,8/06/2023,,,Private Sale,9/03/2023,,Ben Hackett,Robert Koster,,,187,,,100%,https://www.commercialrealestate.com.au/property/lot-101-847-stanley-street-woolloongabba-qld-4102-2018347387,TH-007252,,
FALSE,"Medical, Pharmacy and Health",Medical,"295 Kingston Road, Logan Central QLD 4114",Cushman & Wakefield,Sonic Healthcare,"$681,421",7/02/2023,20/05/2023,"$12,190,000",5.59%,EOI,8/03/2023,JLL,Mike Walsh,Peter Court,,,,,,100%,https://www.commercialrealestate.com.au/property/295-kingston-road-logan-central-qld-4114-2018338266,TH-007253,,
FALSE,Automotive,Servicing,"162 Gainsborough Drive, Pimpama QLD 4209",Stonebridge,Bridgestone,"$169,525",7/02/2023,9/03/2023,"$3,860,000",4.39%,Portfolio Auction,9/03/2023,,Michael Collins,Tom Moreland,Thomas Proberts,,,,,100%,https://www.commercialrealestate.com.au/property/162-gainsborough-drive-pimpama-qld-4209-2018337636,TH-007254,,
FALSE,Fast Food,Drive-Thru,"812-818 Yaamba Road, Parkhurst QLD 4702",Stonebridge,KFC,"$171,140",7/02/2023,9/03/2023,"$3,895,000",4.39%,Portfolio Auction,9/03/2023,,Michael Collins,Tom Moreland,Thomas Proberts,,,,,100%,https://www.commercialrealestate.com.au/property/812-818-yaamba-road-parkhurst-qld-4702-2018337629,TH-007255,,
FALSE,Supermarkets,Coles and Woolworths,"299 Clarinda Street, Parkes NSW 2870",JLL,Coles,"$431,718",8/02/2023,24/04/2023,"$8,900,000",4.85%,EOI,14/03/2023,,Sebastian Fahey,Dylan McEvoy,Nick Willis,,,,,100%,https://property.jll.com.au/retail-lease/parkes/299-clarinda-street-20111,TH-007256,,
FALSE,Automotive,Servicing,"246-254 Harrington Street, Hobart TAS 7000",Knight Frank,Bob Jane T-Marts,"$82,777",8/02/2023,3/04/2023,"$1,724,000",4.80%,Private Sale,8/03/2023,,George Burbury,Trevor Fox,,,,,,100%,https://www.commercialrealestate.com.au/property/246-254-harrington-street-hobart-tas-7000-2018340312,TH-007257,,
FALSE,"Medical, Pharmacy and Health",Medical,"13-15 Grey Street, St Kilda VIC 3182",Fitzroys,My Clinic,"$130,000",9/02/2023,23/02/2024,"$1,750,000",7.43%,Portfolio Auction,17/03/2023,,Chris Kombi,Tom Fisher,,,,,,100%,https://www.commercialrealestate.com.au/property/13-15-grey-street-st-kilda-vic-3182-2018344081,TH-007258,,
FALSE,Government,Office,"77 Paterson Street, Tennant Creek NT 860",Knight Frank,Centrelink,"$130,353",10/02/2023,11/05/2023,"$1,550,000",8.41%,Portfolio Auction,2/03/2023,,Peter Uebergang,Michael Gilbert,Peter McVann,,378,1010,,100%,https://www.commercialrealestate.com.au/property/77-paterson-street-tennant-creek-nt-0860-2018345997,TH-007261,,
FALSE,Industrial,Warehouse,"1 Thomas Hanlon Court, Yatala QLD 4207",Crew,Diverse Solutions Group,"$202,000",16/02/2023,14/04/2023,"$3,500,000",5.77%,EOI,21/03/2023,,Dave Kertesz,,,,1223,2349,,100%,https://www.realcommercial.com.au/sold/property-1-thomas-hanlon-court-yatala-qld-4207-504257372,TH-007262,,
FALSE,Supermarkets,Independents and Aldi,"8-34 Gladstone Park Drive, Gladstone Park VIC 3043",Fitzroys,Aldi,"$267,600",17/02/2023,16/05/2024,"$4,460,000",6.00%,EOI,23/03/2023,,Chris Kombi,Ervin Niyaz,,,,,,100%,https://www.fitzroys.com.au/news/337004-aldi-supermarket-gladstone-park,TH-007263,,
FALSE,Automotive,Car Dealerships,"31 Hospital Road, Emerald QLD 4720",Cushman & Wakefield,AP Eagers,"$589,412",17/02/2023,9/10/2023,"$7,450,000",7.91%,EOI,15/03/2023,,Daniel Cullinane,Patrick Birchley,,,,,,100%,https://www.commercialrealestate.com.au/property/31-hospital-rd-emerald-qld-4720-2018356594,TH-007264,,
FALSE,Supermarkets,Coles and Woolworths,"665 Hall Road, Cranbourne West VIC 3977",Stonebridge,Woolworths,"$2,242,210",17/02/2023,10/05/2023,"$41,800,000",5.36%,EOI,15/03/2023,Colliers,Justin Dowers,Kevin Tong,,,,,,100%,https://www.commercialrealestate.com.au/property/cranbourne-west-shopping-centre-665-hall-road-cranbourne-west-vic-3977-2018351100,TH-007265,,
FALSE,Retail,Strip Retail,"5 & 8 176 Elevation Boulevard, Craigieburn VIC 3064",Stonebridge,Lounge One 76,"$228,275",17/02/2023,17/04/2023,"$1,943,000",11.75%,Portfolio Auction,22/03/2023,,Rorey James,Nic Hage,Sarah Xi,,374,,,100%,https://www.commercialrealestate.com.au/property/shops-5-8-176-elevation-boulevard-craigieburn-vic-3064-2018361839,TH-007266,,
FALSE,Supermarkets,Coles and Woolworths,"227 Railway Terrace, Schofields NSW 2762",JLL,Coles,"$2,940,000",17/02/2023,24/03/2023,"$53,000,000",5.55%,EOI,16/03/2023,,Nick Willis,Sam Hatcher,Sebastian Fahey,,,,,100%,https://www.commercialrealestate.com.au/property/227-railway-terrace-schofields-nsw-2762-2018357206,TH-007267,,
FALSE,Retail,Strip Retail,"11 & 12 176 Elevation Boulevard, Cragieburn VIC 3064",Stonebridge,Authentic Spices of India,"$97,009",17/02/2023,20/03/2023,"$895,000",10.84%,Portfolio Auction,22/03/2023,,Rorey James,Nic Hage,Sarah Xi,,151,,,100%,https://www.commercialrealestate.com.au/property/shops-11-12-176-elevation-boulevard-craigieburn-vic-3064-2018361835,TH-007268,,
FALSE,Liquor,Small Format Liquor,"63 Standish Street, Myrtleford VIC 3737",Castran,Bws,,17/02/2023,16/03/2023,"$611,000",,Portfolio Auction,16/03/2023,,Lachlan Castran,John Castran,,,300,692,,100%,https://www.commercialrealestate.com.au/property/63-standish-street-myrtleford-vic-3737-2018361934,TH-007269,,
FALSE,"Medical, Pharmacy and Health",Medical,"525 Stirling Highway, Cottesloe WA 6011",JLL,Cottesloe Medical Centre,"$673,500",21/02/2023,22/05/2023,"$11,800,000",5.71%,EOI,24/03/2023,,Nigel Freshwater,Simon Quinn,,,,,,100%,https://www.commercialrealestate.com.au/property/525-stirling-highway;-cottesloe-wa-6011-2018366740,TH-007271,,
FALSE,Retail,Strip Retail,"5/ 435-437 Sydney Road, Coburg VIC 3058",Teska Carson,Aus Post,"$105,500",21/02/2023,23/03/2023,"$1,800,000",5.86%,Portfolio Auction,23/03/2023,,Stephen Speck,Michael Ludski,,,298,,,100%,https://www.commercialrealestate.com.au/property/shop-5-435-437-sydney-road-coburg-vic-3058-2018365426,TH-007272,,
FALSE,Supermarkets,Coles and Woolworths,"9 Lakeside Boulevard, Pakenham VIC 3810",JLL,Coles,"$1,348,004",22/02/2023,12/04/2023,"$25,000,000",5.39%,EOI,30/03/2023,,Stuart Taylor,Tom Noonan,MingXuan Li,,,,,100%,https://www.commercialrealestate.com.au/property/9-lakeside-boulevard-pakenham-vic-3810-2018371891,TH-007273,,
FALSE,"Medical, Pharmacy and Health",Pharmacy,"95 Bell Street, Coburg VIC 3058",Teska Carson,Sable Pharmacy,"$103,000",22/02/2023,23/03/2023,"$1,505,000",6.84%,Portfolio Auction,23/03/2023,,Stephen Speck,,,,150,,,100%,https://www.commercialrealestate.com.au/property/95-bell-street-coburg-vic-3058-2018365410,TH-007274,,
FALSE,Government,Office,"23 Old Great Northern Highway, Midland WA 6056",Realmark Commercial,Midland Head to Health,"$82,720",23/02/2023,29/03/2023,"$1,200,000",6.89%,EOI,22/03/2023,,Cambell Giles,,,,625,1009,,100%,https://www.commercialrealestate.com.au/property/23-old-great-northern-highway;-midland-wa-6056-2018370292,TH-007276,,
FALSE,Industrial,Trade Retail,"117-121 Evans Street, Sunbury VIC 3429",Stonebridge,Shepards Car Care,"$247,700",24/02/2023,24/04/2023,"$1,700,000",14.57%,EOI,29/03/2023,,Nic Hage,Rorey James,Sarah Xi,,2445,3033,,100%,https://www.commercialrealestate.com.au/property/117-121-evans-street-sunbury-vic-3429-2018377265,TH-007277,,
FALSE,Childcare and Social Infrastructure,Childcare,"106 South Terrace, Bankstown NSW 2200",Ray White,Vacant,,26/02/2023,27/03/2023,"$2,275,000",,Portfolio Auction,29/03/2023,,Joseph Assaf,Jai Sethi,,,,,,100%,https://www.commercialrealestate.com.au/property/106-south-terrace-bankstown-nsw-2200-2018379011,TH-007279,,
FALSE,"Medical, Pharmacy and Health",Medical,"14 Anderson Walk, Smithfield SA 2164",Savills,Gpaxis,"$254,295",27/02/2023,3/11/2023,"$3,760,000",6.76%,EOI,31/03/2023,,Chet Al,Ryan Mills,Chris Clemente,,296,,,100%,https://www.commercialrealestate.com.au/property/14-anderson-walk-smithfield-sa-5114-2018122349,TH-007280,,
FALSE,Fuel and Convenience,Fuel Stations,"12-14 Boat Harbour Drive, Pialba QLD 4655",Stonebridge,Mobil (Pearl Energy),"$444,851",7/06/2022,13/07/2022,"$8,100,000",5.49%,EOI,7/07/2022,,Michael Collins,Tom Moreland,,,,,,100%,https://www.commercialrealestate.com.au/property/mobil-zarraffa-s-hervey-bay-12-14-boat-hour-drive-pialba-qld-4655-2017854662,TH-007281,,
FALSE,Fast Food,Restaurants and Café,"419 Nepean Highway, Chelsea VIC 3196",Stonebridge,Café,"$63,307",1/03/2023,31/03/2023,"$1,245,000",5.08%,Portfolio Auction,31/03/2023,,Rorey James,Nic Hage,Sarah Xi,,,,,100%,https://www.commercialrealestate.com.au/property/419-nepean-highway;-chelsea-vic-3196-2018388110,TH-007283,,
FALSE,Fuel and Convenience,Fuel Stations,"193 Stafford Road, Kedron QLD 4031",CBRE,Ampol,"$338,438",27/04/2022,8/07/2022,"$6,700,000",5.05%,EOI,2/06/2022,,Josh Scapolan,,,,,,,100%,https://www.realcommercial.com.au/for-sale/property-193-stafford-road-kedron-qld-4031-504058107,TH-007284,,
FALSE,Liquor,Large Format Liquor,"96-104 Main Street, Greensborough VIC 3088",Stonebridge,First Choice Liquor,"$388,000",2/03/2023,21/03/2023,"$7,400,000",5.24%,Portfolio Auction,21/03/2023,,Rorey James,Kevin Tong,Justin Dowers,,838,1538,,100%,https://www.commercialrealestate.com.au/property/96-104-main-street-greensborough-vic-3088-2018392426,TH-007290,,
FALSE,"Medical, Pharmacy and Health",Veterinary Services,"232 Woolcock Street, Currajong QLD 4812",Knight Frank,Greencross Vets,"$304,010",8/03/2023,20/09/2023,"$4,280,000",7.10%,EOI,8/06/2023,,,,,,2218,5747,,100%,Harvey Norman Sales Evidence,TH-007293,,
FALSE,Supermarkets,Coles and Woolworths,"39 William Street, Bathurst NSW 2795",CBRE,Coles,"$1,500,000",9/03/2023,3/07/2023,"$17,500,000",8.57%,EOI,5/04/2023,Stonebridge,James Douglas,Joe Tynan,,,,,,100%,https://www.commercialrealestate.com.au/property/39-william-street-bathurst-nsw-2795-2018403579,TH-007295,,
FALSE,Automotive,Servicing,"73 Currumbin Creek Road, Currumbin Waters QLD 4223",Kollsche,Tyrepower,"$84,736",15/03/2023,6/04/2023,"$1,575,000",5.38%,Portfolio Auction,6/04/2023,,Adam Grbcic,Tony Grbcic,,,,,,100%,https://www.commercialrealestate.com.au/property/73-currumbin-creek-road-currumbin-waters-qld-4223-2018419029,TH-007298,,
FALSE,Supermarkets,Independents and Aldi,"27 Alexandria Road, Ascot QLD 4007",Ray White,IGA,"$590,500",16/03/2023,19/04/2023,"$12,100,000",4.88%,Portfolio Auction,19/04/2023,,Michael Feltoe,Lachlan O'Keeffe,,,974,1821,,100%,https://www.commercialrealestate.com.au/property/iga-marketplace-ascot-27-alexandra-road-ascot-qld-4007-2018425597,TH-007300,,
FALSE,Government,Office,"71-79 Hotham Street, Traralgon VIC 3844",CBRE,DELWP,"$414,375",17/03/2023,22/11/2023,"$4,250,000",9.75%,EOI,24/05/2023,,Scott Hawthorne,,Jack Pignata,,1889,1960,,100%,https://www.commercialrealestate.com.au/property/71-79-hotham-street-traralgon-vic-3844-2018479234,TH-007301,,
FALSE,Fast Food,Drive-Thru,"27 Corbould Street, Mount Isa QLD 4825",Knight Frank,Hungry Jacks,"$309,809",21/03/2023,19/04/2023,"$3,600,000",8.61%,Portfolio Auction,19/04/2023,Kelly Property,Michael Gilbert,Sarah Broad,,,1,2016,,100%,https://www.commercialrealestate.com.au/property/27-corbould-street-mount-isa-qld-4825-2018431860?utm_source=property%2Balerts&utm_medium=email,TH-007302,,
FALSE,Government,Office,"48 Herbert Street, Ingham QLD 4850",Knight Frank,Services Australia,"$384,242",21/03/2023,19/04/2023,"$3,325,000",11.56%,Portfolio Auction,19/04/2023,,Greg Wood,Pete Uebergang,,,660,2023,,100%,https://www.commercialrealestate.com.au/property/48-herbert-street-ingham-qld-4850-2018431622,TH-007303,,
FALSE,Banks,,"3168 Surfers Paradise, Surfers Paradise QLD 4217",Cushman & Wakefield,Westpac,"$1,627,054",22/03/2023,4/08/2023,"$12,000,000",13.56%,EOI,19/04/2023,,Kyle Youngson,Daniel Cullinane,Jonathan O'Brien,Patrick Birchley,,,,100%,https://www.commercialrealestate.com.au/property/3168-surfers-paradise-blvd-surfers-paradise-qld-4217-2018435166,TH-007304,,
FALSE,Banks,,"76B The Terrace, Ocean Grove VIC 3226",Darcy Jarman,CBA,"$86,357",27/03/2023,28/04/2023,"$2,160,000",4.00%,Portfolio Auction,28/04/2023,,Tim Darcy,Andrew Prowse,,,,,,100%,https://www.realcommercial.com.au/for-sale/property-76b-the-terrace-ocean-grove-vic-3226-504287780,TH-007306,,
FALSE,"Medical, Pharmacy and Health",Medical,"433-435 Police Road, Mulgrave VIC 3170",JLL,McKinley Medical Centre,"$189,000",30/03/2023,19/05/2023,"$3,600,000",5.25%,EOI,4/05/2023,,Mark Stafford,MingXuan Li,,,,,,100%,https://www.commercialrealestate.com.au/property/433-435-police-road-mulgrave-vic-3170-2018452545,TH-007308,,
FALSE,Childcare and Social Infrastructure,Childcare,"28-30 Monash Road, Loganlea QLD 4131",Stonebridge,Eden Academy,"$340,000",31/03/2023,29/08/2023,"$6,500,000",5.23%,EOI,3/05/2023,,Tom Moreland,Michael Collins,Thomas Proberts,,,,100,100%,https://www.commercialrealestate.com.au/property/28-30-monash-road-loganlea-qld-4131-2018454024,TH-007310,,
FALSE,Childcare and Social Infrastructure,Childcare,"1911 Gisborne- Melton Road, Kurunjang VIC 3337",Stonebridge,ILO Early Learning,"$388,716",31/03/2023,21/08/2023,"$6,600,000",5.89%,EOI,3/05/2023,,Rorey James,Kevin Tong,,,,,138,100%,https://www.commercialrealestate.com.au/property/1911-gisborne-melton-road-city-of-melton-kurunjang-vic-3337-2018454424,TH-007311,,
FALSE,Automotive,Automotive Retail,"143 Minjungbal Drive, Tweed Heads South NSW 2486",Stonebridge,Auto Masters,"$90,177",31/03/2023,31/05/2023,"$2,000,000",4.51%,Portfolio Auction,3/05/2023,,Thomas Proberts,Michael Collins,Tom Moreland,,342,774,,100%,https://www.commercialrealestate.com.au/property/143-minjungbal-drive-tweed-heads-south-nsw-2486-2018453506,TH-007313,,
FALSE,Industrial,Trade Retail,"145 Minjungbal Drive, Tweed Heads South NSW 2486",Stonebridge,Carpets on the Move,"$82,400",31/03/2023,31/05/2023,"$1,100,000",7.49%,Portfolio Auction,3/05/2023,,Thomas Proberts,Michael Collins,Tom Moreland,,329,845,,100%,https://www.commercialrealestate.com.au/property/carpets-on-the-move-tweed-hea-145-minjungbal-drive-tweed-heads-south-nsw-2486-2018453707,TH-007314,,
FALSE,Retail,Strip Retail,"232 Ogilvie Avenue, Echucha VIC 3564",First National,Aus Post,"$30,709",31/03/2023,6/05/2023,"$450,000",6.82%,Portfolio Auction,6/05/2023,,Troy Obrien,Gary Wood,,,,,,100%,https://www.commercialrealestate.com.au/property/232-ogilvie-avenue;-echuca-vic-3564-2018454859,TH-007315,,
FALSE,Retail,Multi Tenanted,"3/178 Campbell Parade, Bondi Beach NSW 2026",Stonebridge,12 Tenants,"$115,960",31/03/2023,28/04/2023,"$2,600,000",4.46%,EOI,3/05/2023,,Michael Collins,Tom Moreland,Philip Gartland,,,,,100%,https://www.commercialrealestate.com.au/property/the-beach-house-lane-178-campbell-parade-bondi-beach-nsw-2026-2018452486,TH-007316,,
FALSE,Fuel and Convenience,Fuel Stations,"133 Ghost Gum Boulevard, Banksia Grove WA 6031",Colliers,EG Fuel,"$380,177",5/05/2022,20/06/2022,"$7,500,000",5.07%,EOI,1/06/2022,,Richard Cash,Shane Isaacs,,,,,,100%,,TH-007319,,
FALSE,Retail,Multi Tenanted,"100 Hanzel Glen Drive, Doreen VIC 3754",Fitzroys,4 Shops,"$198,388",1/04/2023,6/05/2023,"$3,300,000",6.01%,Deadline Sale,3/05/2023,,Chris Kombi,Ervin Niyaz,,,455,,,100%,https://www.commercialrealestate.com.au/property/shops-5-6-7-8-100-hazel-glen-drive-doreen-vic-3754-2018454190,TH-007321,,
FALSE,"Medical, Pharmacy and Health",Medical,"204/67 Regatta Boulevard, Birtinya QLD 4575",Ray White,Family Doctor,"$170,000",3/04/2023,23/10/2023,"$2,975,000",5.71%,Portfolio Auction,12/05/2023,,Michael Shadforth,Samuel Hoy,,,,,,100%,https://www.commercialrealestate.com.au/property/204-67-regatta-boulevard-birtinya-qld-4575-2018456944,TH-007322,,
FALSE,Government,Retail,"515 Brighton Road, Brighton SA 5048",CBRE,Australia Post,"$100,307",3/04/2023,4/05/2023,"$2,669,850",3.76%,Portfolio Auction,4/05/2023,,Ned Looker,Harry Einarson,,,467,,,100%,https://www.commercialrealestate.com.au/property/515-brighton-road-brighton-sa-5048-2018456529,TH-007323,,
FALSE,Fuel and Convenience,Car Wash,"5A Dixon Drive, Pimpama QLD 4209",Stonebridge,Hoppys Car Wash,"$142,600",4/04/2023,18/05/2023,"$2,550,000",5.59%,Portfolio Auction,3/05/2023,,Thomas Proberts,Michael Collins,,,,,,100%,https://www.commercialrealestate.com.au/property/hoppy-s-car-wash-pimpama-5a-dixon-drive-pimpama-qld-4209-2018459024,TH-007324,,
FALSE,Residential,,"65 Willis Street, Kingsford NSW 2032",JLL,33 studios (uni accom),"$838,240",6/04/2023,20/07/2023,"$10,400,000",8.06%,EOI,9/05/2023,,Dylan McKevoy,Gordon Mcfadyen,,,,,,100%,https://www.commercialrealestate.com.au/property/65-willis-street-kingsford-nsw-2032-2018465066,TH-007330,,
FALSE,Fuel and Convenience,Fuel Stations,"44-54 Sydney Parade, Geelong VIC 3220",JLL,7-Eleven,"$146,820",3/05/2022,25/05/2022,"$3,200,000",4.59%,EOI,25/05/2022,,Tom Noonan,MingXuan Li,,,,,,100%,https://www.commercialrealestate.com.au/property/7-eleven-geelong-44-54-sydney-parade-geelong-vic-3220-2017776337,TH-007331,,
FALSE,"Medical, Pharmacy and Health",Medical,"31-33 Edward Street, Shepparton VIC 3630",Kevin Hicks Real Estate,Sports and Spinal Physiotherapy,,11/04/2023,14/07/2023,"$700,000",,Portfolio Auction,28/04/2023,,Luke Dixon,Kelvin Maude,,,200,851,,100%,https://www.commercialrealestate.com.au/property/31-33-edward-street-shepparton-vic-3630-2018469915,TH-007335,,
FALSE,Supermarkets,Coles and Woolworths,"12-18 Nolan Street, Kerang VIC 3579",Colliers,Woolworths,"$975,000",11/04/2023,21/06/2023,"$16,250,000",6.00%,EOI,17/05/2023,,Tim McIntosh,,,,,,,100%,https://www.commercialrealestate.com.au/property/woolworths-kerang-12-18-nolan-street-kerang-vic-3579-2018471398,TH-007336,,
FALSE,Large Format Retail,Showroom,"76 Sumners Road, Sumner QLD 4074",Raine & Horne,Andersens,"$183,570",11/04/2023,16/05/2023,"$3,465,000",5.30%,Portfolio Auction,16/05/2023,,Adam Horie,,,,1178,2000,,100%,https://www.commercialrealestate.com.au/property/76-sumners-road-sumner-qld-4074-2018469887,TH-007337,,
FALSE,"Medical, Pharmacy and Health",Medical,"14 Claremont Road, Burwood Heights NSW 2136",JLL,Clover Lea Aged Care,,13/04/2023,28/10/2023,"$16,500,000",,EOI,18/05/2023,,Simon Quinn,Thomas Thorsen,,,,,,100%,https://www.commercialrealestate.com.au/property/14-claremont-road-burwood-heights-nsw-2136-2018476628,TH-007341,,
FALSE,"Medical, Pharmacy and Health",Medical,"125 The Crescent, Fairfield NSW 2165",JLL,Fairfield Aged Care,,13/04/2023,28/10/2023,"$18,000,000",,EOI,18/05/2023,,Simon Quinn,Thomas Thorsen,,,,,,100%,https://www.commercialrealestate.com.au/property/125-the-crescent-fairfield-nsw-2165-2018476627,TH-007342,,
FALSE,"Medical, Pharmacy and Health",Medical,"12 Bent Street, Grafton NSW 2460",JLL,Grafton Aged Care,,13/04/2023,28/10/2023,"$10,000,000",,EOI,18/05/2023,,Simon Quinn,Thomas Thorsen,,,,,,100%,https://www.commercialrealestate.com.au/property/12-bent-street-south-grafton-nsw-2460-2018476626,TH-007343,,
FALSE,"Medical, Pharmacy and Health",Medical,"441 Rokeby Road, Subiaco WA 6008",JLL,Hamersley Aged Care,,13/04/2023,28/10/2023,"$13,000,000",,EOI,18/05/2023,,Simon Quinn,Thomas Thorsen,,,,,,100%,https://www.commercialrealestate.com.au/property/441-rokeby-road-subiaco-wa-6008-2018476513,TH-007344,,
FALSE,"Medical, Pharmacy and Health",Medical,"14 Langley Street, Rockingham WA 6168",JLL,Rockingham Aged Care,,13/04/2023,28/10/2023,"$7,500,000",,EOI,18/05/2023,,Simon Quinn,Thomas Thorsen,,,,,,100%,https://www.commercialrealestate.com.au/property/14-langley-street-rockingham-wa-6168-2018476625,TH-007345,,
FALSE,Supermarkets,Independents and Aldi,"40 King Street, Newtown NSW 4350",Victor Kelly Estate Agents,IGA,,13/04/2023,23/08/2023,"$6,100,000",,EOI,11/05/2023,,Victor Kelly,Cherie Kelly,,,500,431,,100%,https://www.commercialrealestate.com.au/property/40-king-street-newtown-nsw-2042-2018476263,TH-007346,,
FALSE,Development Site,Commercial,"874-878 Whitehorse Road, Box Hill VIC 3128",Stonebridge,n/a,$0,13/04/2023,3/07/2023,"$9,460,000",0.00%,EOI,18/05/2023,,Julian White,Chao Zhang,,,,,,100%,https://www.commercialrealestate.com.au/property/874-878-whitehorse-road-box-hill-vic-3128-2018476176,TH-007347,,
FALSE,Retail,Strip Retail,"260 Glenferrie Road, Malvern VIC 3144",Fitzroys,Shoe Repairs,"$71,795",13/04/2023,16/06/2023,"$1,650,000",4.35%,Portfolio Auction,12/05/2023,,Lewis Waddell,David Bourke,,,,,,100%,https://www.commercialrealestate.com.au/property/260-glenferrie-road-malvern-vic-3144-2018475229,TH-007348,,
FALSE,Retail,Strip Retail,"178 Annesley Street, Echuca VIC 3564",First National,Fruit Market,"$102,000",13/04/2023,28/05/2023,"$1,600,000",6.38%,Portfolio Auction,6/05/2023,,Troy O'Brien,Gary Wood,,,,,,100%,https://www.commercialrealestate.com.au/property/178-annesley-street-echuca-vic-3564-2018474705,TH-007349,,
FALSE,Childcare and Social Infrastructure,Childcare,"86 Springvale Road, Nunawading VIC 3131",CBRE,Explorers Early Learning,"$668,360",17/04/2023,26/04/2024,"$12,800,000",5.22%,EOI,9/05/2023,,Sandro Peluso,Jimmy Tat,Marcello Caspani-Muto,,,,154,100%,https://www.commercialrealestate.com.au/property/86-springvale-road-nunawading-vic-3131-2018478585,TH-007354,,
